date,sku_id,units_sold,revenue,unit_price,promo_flag,product_name,category,subcategory,launch_date,unit_cost,list_price,gross_margin_per_unit,year,month,quarter,week,day_of_week,is_weekend,season,holiday,is_holiday,promo_event,baseline_pred,units_lag_1,units_lag_7,units_lag_14,units_lag_28,units_roll_mean_7,units_roll_std_7,units_roll_mean_28,units_roll_std_28,is_promo,is_holiday_flag,is_weekend_flag,week_of_year
2024-03-30,SKU001,19,69616.95,3664.05,1,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,3,Q1,13,Saturday,1,Spring,No Holiday,0,Seasonal Promotion,,13.0,25.0,31.0,24.0,17.0,8.426149773176355,17.214285714285715,6.657533426333763,1,0,1,13
2024-03-31,SKU001,19,69616.95,3664.05,1,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,3,Q1,13,Sunday,1,Spring,No Holiday,0,Seasonal Promotion,,19.0,30.0,15.0,23.0,16.142857142857142,7.755182598937119,17.035714285714285,6.534705881092201,1,0,1,13
2024-04-01,SKU001,13,47632.65,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,14,Monday,0,Spring,No Holiday,0,No Promotion,,19.0,7.0,22.0,12.0,14.571428571428571,5.159365040297842,16.892857142857142,6.442562669979532,0,0,0,14
2024-04-02,SKU001,16,58624.8,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,14,Tuesday,0,Spring,No Holiday,0,No Promotion,,13.0,12.0,11.0,19.0,15.428571428571429,4.076646614442754,16.928571428571427,6.417156237765622,0,0,0,14
2024-04-03,SKU001,24,87937.2,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,14,Wednesday,0,Spring,No Holiday,0,No Promotion,,16.0,21.0,11.0,15.0,16.0,3.7859388972001753,16.821428571428573,6.406325412512647,0,0,0,14
2024-04-04,SKU001,22,80609.1,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,14,Thursday,0,Spring,No Holiday,0,No Promotion,,24.0,11.0,18.0,9.0,16.428571428571427,4.540820148282419,17.142857142857142,6.5360214748405445,0,0,0,14
2024-04-05,SKU001,11,40304.55,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,14,Friday,0,Spring,No Holiday,0,No Promotion,,22.0,13.0,13.0,15.0,18.0,4.242640687119281,17.607142857142858,6.3964068948137776,0,0,0,14
2024-04-06,SKU001,20,73281.0,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,14,Saturday,1,Spring,No Holiday,0,No Promotion,,11.0,19.0,25.0,28.0,17.714285714285715,4.680252333449754,17.464285714285715,6.500610471943121,0,0,1,14
2024-04-07,SKU001,16,58624.8,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,14,Sunday,1,Spring,No Holiday,0,No Promotion,,20.0,19.0,30.0,21.0,17.857142857142858,4.740906081772812,17.178571428571427,6.188720752325524,0,0,1,14
2024-04-08,SKU001,15,54960.75,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,15,Monday,0,Spring,No Holiday,0,No Promotion,,16.0,13.0,7.0,11.0,17.428571428571427,4.755948656056706,17.0,6.146362971528595,0,0,0,15
2024-04-09,SKU001,17,62288.85,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,15,Tuesday,0,Spring,No Holiday,0,No Promotion,,15.0,16.0,12.0,12.0,17.714285714285715,4.498677054212184,17.142857142857142,6.04743156814764,0,0,0,15
2024-04-10,SKU001,17,62288.85,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,15,Wednesday,0,Spring,No Holiday,0,No Promotion,,17.0,24.0,21.0,24.0,17.857142857142858,4.450789122113491,17.321428571428573,5.96318067892663,0,0,0,15
2024-04-11,SKU001,20,73281.0,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,15,Thursday,0,Spring,No Holiday,0,No Promotion,,17.0,22.0,11.0,17.0,16.857142857142858,3.5321651258386035,17.071428571428573,5.817779717947466,0,0,0,15
2024-04-12,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,15,Friday,0,Spring,No Holiday,0,No Promotion,,20.0,11.0,13.0,12.0,16.571428571428573,3.1014589500826184,17.178571428571427,5.843981211649851,0,0,0,15
2024-04-13,SKU001,18,65952.9,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,15,Saturday,1,Spring,No Holiday,0,No Promotion,,14.0,20.0,19.0,31.0,17.0,2.3094010767584945,17.25,5.790317588680074,0,0,1,15
2024-04-14,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,15,Sunday,1,Spring,No Holiday,0,No Promotion,,18.0,16.0,19.0,15.0,16.714285714285715,1.9760470401186971,16.785714285714285,5.130570272664761,0,0,1,15
2024-04-15,SKU001,11,40304.55,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,16,Monday,0,Spring,No Holiday,0,No Promotion,,14.0,15.0,13.0,22.0,16.428571428571427,2.225394561056737,16.75,5.146915653159742,0,0,0,16
2024-04-16,SKU001,12,43968.6,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,16,Tuesday,0,Spring,No Holiday,0,No Promotion,,11.0,17.0,16.0,11.0,15.857142857142858,3.023715784073809,16.357142857142858,5.151154388522203,0,0,0,16
2024-04-17,SKU001,17,62288.85,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,16,Wednesday,0,Spring,No Holiday,0,No Promotion,,12.0,17.0,24.0,11.0,15.142857142857142,3.2877840272018704,16.392857142857142,5.115982840401289,0,0,0,16
2024-04-18,SKU001,15,54960.75,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,16,Thursday,0,Spring,No Holiday,0,No Promotion,,17.0,20.0,22.0,18.0,15.142857142857142,3.2877840272018704,16.607142857142858,5.006213070991819,0,0,0,16
2024-04-19,SKU001,25,91601.25,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,16,Friday,0,Spring,No Holiday,0,No Promotion,,15.0,14.0,11.0,13.0,14.428571428571429,2.5071326821120206,16.5,5.00740192855278,0,0,0,16
2024-04-20,SKU001,15,54960.75,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,16,Saturday,1,Spring,No Holiday,0,No Promotion,,25.0,18.0,20.0,25.0,16.0,4.6904157598234235,16.928571428571427,5.206325009622445,0,0,1,16
2024-04-21,SKU001,8,29312.4,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,16,Sunday,1,Spring,No Holiday,0,No Promotion,,15.0,14.0,16.0,30.0,15.571428571428571,4.613644360558606,16.571428571428573,4.969749762152288,0,0,1,16
2024-04-22,SKU001,11,40304.55,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,17,Monday,0,Spring,No Holiday,0,No Promotion,,8.0,11.0,15.0,7.0,14.714285714285714,5.437961803049788,15.785714285714286,4.483361361805347,0,0,0,17
2024-04-23,SKU001,17,62288.85,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,17,Tuesday,0,Spring,No Holiday,0,No Promotion,,11.0,12.0,17.0,12.0,14.714285714285714,5.437961803049788,15.928571428571429,4.250739120292267,0,0,0,17
2024-04-24,SKU001,28,102593.4,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,17,Wednesday,0,Spring,No Holiday,0,No Promotion,,17.0,17.0,17.0,21.0,15.428571428571429,5.349677337844551,16.107142857142858,4.184090553108736,0,0,0,17
2024-04-25,SKU001,15,54960.75,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,17,Thursday,0,Spring,No Holiday,0,No Promotion,,28.0,15.0,20.0,11.0,17.0,7.187952884282606,16.357142857142858,4.66836703716094,0,0,0,17
2024-04-26,SKU001,19,69616.95,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,17,Friday,0,Spring,No Holiday,0,No Promotion,,15.0,25.0,14.0,13.0,17.0,7.187952884282606,16.5,4.558264777059117,0,0,0,17
2024-04-27,SKU001,12,43968.6,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,17,Saturday,1,Spring,No Holiday,0,No Promotion,,19.0,15.0,18.0,19.0,16.142857142857142,6.388233230676833,16.714285714285715,4.528568924940476,0,0,1,17
2024-04-28,SKU001,10,36640.5,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,17,Sunday,1,Spring,No Holiday,0,No Promotion,,12.0,8.0,14.0,19.0,15.714285714285714,6.575568054403755,16.464285714285715,4.59050665207571,0,0,1,17
2024-04-29,SKU001,16,58624.8,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,18,Monday,0,Spring,No Holiday,0,No Promotion,,10.0,11.0,11.0,13.0,16.0,6.218252702059206,16.142857142857142,4.719653830010448,0,0,0,18
2024-04-30,SKU001,15,54960.75,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,4,Q2,18,Tuesday,0,Spring,No Holiday,0,No Promotion,,16.0,17.0,12.0,16.0,16.714285714285715,5.822779568622006,16.25,4.679545720275438,0,0,0,18
2024-05-01,SKU001,16,58624.8,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,18,Wednesday,0,Summer,No Holiday,0,No Promotion,,15.0,28.0,17.0,24.0,16.428571428571427,5.855400437691196,16.214285714285715,4.685336802448781,0,0,0,18
2024-05-02,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,18,Thursday,0,Summer,No Holiday,0,No Promotion,,16.0,15.0,15.0,22.0,14.714285714285714,2.927700218845587,15.928571428571429,4.429936638862754,0,0,0,18
2024-05-03,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,18,Friday,0,Summer,No Holiday,0,No Promotion,,14.0,19.0,25.0,11.0,14.571428571428571,2.935821455580626,15.642857142857142,4.279272054002797,0,0,0,18
2024-05-04,SKU001,21,76945.05,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,18,Saturday,1,Summer,No Holiday,0,No Promotion,,14.0,12.0,15.0,20.0,13.857142857142858,2.193062655175114,15.75,4.195456095807923,0,0,1,18
2024-05-05,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,18,Sunday,1,Summer,No Holiday,0,No Promotion,,21.0,10.0,8.0,16.0,15.142857142857142,3.2877840272018695,15.785714285714286,4.2370250120079485,0,0,1,18
2024-05-06,SKU001,15,54960.75,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,19,Monday,0,Summer,No Holiday,0,No Promotion,,14.0,16.0,11.0,15.0,15.714285714285714,2.4976179127511045,15.714285714285714,4.250116711749463,0,0,0,19
2024-05-07,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,19,Tuesday,0,Summer,No Holiday,0,No Promotion,,15.0,15.0,17.0,17.0,15.571428571428571,2.5071326821120232,15.714285714285714,4.250116711749463,0,0,0,19
2024-05-08,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,19,Wednesday,0,Summer,No Holiday,0,No Promotion,,14.0,16.0,28.0,17.0,15.428571428571429,2.572750982712388,15.607142857142858,4.254316202306353,0,0,0,19
2024-05-09,SKU001,18,65952.9,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,19,Thursday,0,Summer,No Holiday,0,No Promotion,,14.0,14.0,15.0,20.0,15.142857142857142,2.609506430251465,15.5,4.255715111601234,0,0,0,19
2024-05-10,SKU001,8,29312.4,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,19,Friday,0,Summer,No Holiday,0,No Promotion,,18.0,14.0,19.0,14.0,15.714285714285714,2.7516228977511648,15.428571428571429,4.193721686915047,0,0,0,19
2024-05-11,SKU001,19,69616.95,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,19,Saturday,1,Summer,No Holiday,0,No Promotion,,8.0,21.0,12.0,18.0,14.857142857142858,4.017817460121487,15.214285714285714,4.416778974313351,0,0,1,19
2024-05-12,SKU001,29,106257.45,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,19,Sunday,1,Summer,No Holiday,0,No Promotion,,19.0,14.0,10.0,14.0,14.571428571428571,3.552329886011087,15.25,4.444097208657793,0,0,1,19
2024-05-13,SKU001,11,40304.55,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,20,Monday,0,Summer,No Holiday,0,No Promotion,,29.0,15.0,16.0,11.0,16.714285714285715,6.473388749701495,15.785714285714286,5.1377840940258865,0,0,0,20
2024-05-14,SKU001,12,43968.6,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,20,Tuesday,0,Summer,No Holiday,0,No Promotion,,11.0,14.0,15.0,12.0,16.142857142857142,6.817344825970771,15.785714285714286,5.1377840940258865,0,0,0,20
2024-05-15,SKU001,19,69616.95,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,20,Wednesday,0,Summer,No Holiday,0,No Promotion,,12.0,14.0,16.0,17.0,15.857142857142858,6.962484504556576,15.785714285714286,5.1377840940258865,0,0,0,20
2024-05-16,SKU001,15,54960.75,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,20,Thursday,0,Summer,No Holiday,0,No Promotion,,19.0,18.0,14.0,15.0,16.571428571428573,6.996597812678739,15.857142857142858,5.16909825013771,0,0,0,20
2024-05-17,SKU001,17,62288.85,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,20,Friday,0,Summer,No Holiday,0,No Promotion,,15.0,8.0,14.0,25.0,16.142857142857142,6.986381310057716,15.857142857142858,5.16909825013771,0,0,0,20
2024-05-18,SKU001,13,47632.65,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,20,Saturday,1,Summer,No Holiday,0,No Promotion,,17.0,19.0,21.0,15.0,17.428571428571427,5.996030432909838,15.571428571428571,4.856675981296425,0,0,1,20
2024-05-19,SKU001,28,102593.4,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,20,Sunday,1,Summer,No Holiday,0,No Promotion,,13.0,29.0,14.0,8.0,16.571428571428573,6.160550377391692,15.5,4.880042501332833,0,0,1,20
2024-05-20,SKU001,15,54960.75,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,21,Monday,0,Summer,No Holiday,0,No Promotion,,28.0,11.0,15.0,11.0,16.428571428571427,5.826867164470194,16.214285714285715,5.195134068473884,0,0,0,21
2024-05-21,SKU001,23,84273.15,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,21,Tuesday,0,Summer,No Holiday,0,No Promotion,,15.0,12.0,14.0,17.0,17.0,5.385164807134502,16.357142857142858,5.100575753370696,0,0,0,21
2024-05-22,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,21,Wednesday,0,Summer,No Holiday,0,No Promotion,,23.0,19.0,14.0,28.0,18.571428571428573,5.287001130355561,16.571428571428573,5.252361524809733,0,0,0,21
2024-05-23,SKU001,21,76945.05,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,21,Thursday,0,Summer,No Holiday,0,No Promotion,,14.0,15.0,18.0,15.0,17.857142857142858,5.5506327395643655,16.071428571428573,4.7681704809549075,0,0,0,21
2024-05-24,SKU001,13,47632.65,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,21,Friday,0,Summer,No Holiday,0,No Promotion,,21.0,17.0,8.0,19.0,18.714285714285715,5.49891764241794,16.285714285714285,4.85231630718501,0,0,0,21
2024-05-25,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,21,Saturday,1,Summer,No Holiday,0,No Promotion,,13.0,13.0,19.0,12.0,18.142857142857142,5.899959644736888,16.071428571428573,4.860487488342979,0,0,1,21
2024-05-26,SKU001,15,54960.75,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,21,Sunday,1,Summer,No Holiday,0,No Promotion,,14.0,28.0,29.0,10.0,18.285714285714285,5.7652489311473145,16.142857142857142,4.812901532757676,0,0,1,21
2024-05-27,SKU001,19,69616.95,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,22,Monday,0,Summer,No Holiday,0,No Promotion,,15.0,15.0,11.0,16.0,16.428571428571427,3.909694909543998,16.321428571428573,4.667091817368291,0,0,0,22
2024-05-28,SKU001,15,54960.75,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,22,Tuesday,0,Summer,No Holiday,0,No Promotion,,19.0,23.0,12.0,15.0,17.0,3.958114029012637,16.428571428571427,4.693798678229188,0,0,0,22
2024-05-29,SKU001,10,36640.5,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,22,Wednesday,0,Summer,No Holiday,0,No Promotion,,15.0,14.0,19.0,16.0,15.857142857142858,2.9680841985233104,16.428571428571427,4.693798678229188,0,0,0,22
2024-05-30,SKU001,16,58624.8,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,22,Thursday,0,Summer,No Holiday,0,No Promotion,,10.0,21.0,15.0,14.0,15.285714285714286,3.6839419880650275,16.214285714285715,4.848498376604507,0,0,0,22
2024-05-31,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,5,Q2,22,Friday,0,Summer,No Holiday,0,No Promotion,,16.0,13.0,17.0,14.0,14.571428571428571,2.7602622373694015,16.285714285714285,4.829363449022175,0,0,0,22
2024-06-01,SKU001,20,73281.0,3664.05,1,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,22,Saturday,1,Summer,No Holiday,0,Seasonal Promotion,,14.0,14.0,13.0,21.0,14.714285714285714,2.690370836538182,16.285714285714285,4.829363449022175,1,0,1,22
2024-06-02,SKU001,14,51296.7,3664.05,1,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,22,Sunday,1,Summer,No Holiday,0,Seasonal Promotion,,20.0,15.0,28.0,14.0,15.571428571428571,3.3094381626464773,16.25,4.796796770685547,1,0,1,22
2024-06-03,SKU001,18,65952.9,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,23,Monday,0,Summer,No Holiday,0,No Promotion,,14.0,19.0,15.0,15.0,15.428571428571429,3.359421718944233,16.25,4.796796770685547,0,0,0,23
2024-06-04,SKU001,10,36640.5,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,23,Tuesday,0,Summer,No Holiday,0,No Promotion,,18.0,15.0,23.0,14.0,15.285714285714286,3.1997023671109117,16.357142857142858,4.801344608847618,0,0,0,23
2024-06-05,SKU001,11,40304.55,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,23,Wednesday,0,Summer,No Holiday,0,No Promotion,,10.0,10.0,14.0,14.0,14.571428571428571,3.779644730092261,16.214285714285715,4.931810146665355,0,0,0,23
2024-06-06,SKU001,13,47632.65,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,23,Thursday,0,Summer,No Holiday,0,No Promotion,,11.0,16.0,21.0,18.0,14.714285714285714,3.5923198500080455,16.107142857142858,5.0136058267721255,0,0,0,23
2024-06-07,SKU001,23,84273.15,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,23,Friday,0,Summer,No Holiday,0,No Promotion,,13.0,14.0,13.0,8.0,14.285714285714286,3.592319850008044,15.928571428571429,5.03269732132207,0,0,0,23
2024-06-08,SKU001,26,95265.3,3664.05,1,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,23,Saturday,1,Summer,No Holiday,0,Seasonal Promotion,,23.0,20.0,14.0,19.0,15.571428571428571,4.859943170351642,16.464285714285715,4.95522278048453,1,0,1,23
2024-06-09,SKU001,25,91601.25,3664.05,1,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,23,Sunday,1,Summer,No Holiday,0,Seasonal Promotion,,26.0,14.0,15.0,29.0,16.428571428571427,6.133436852128469,16.714285714285715,5.25538272812244,1,0,1,23
2024-06-10,SKU001,10,36640.5,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,24,Monday,0,Summer,No Holiday,0,No Promotion,,25.0,18.0,19.0,11.0,18.0,6.782329983125268,16.571428571428573,4.954822353048047,0,0,0,24
2024-06-11,SKU001,18,65952.9,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,24,Tuesday,0,Summer,No Holiday,0,No Promotion,,10.0,10.0,15.0,12.0,16.857142857142858,7.425823667638299,16.535714285714285,4.999867723118011,0,0,0,24
2024-06-12,SKU001,11,40304.55,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,24,Wednesday,0,Summer,No Holiday,0,No Promotion,,18.0,11.0,10.0,19.0,18.0,6.782329983125268,16.75,4.926308812743935,0,0,0,24
2024-06-13,SKU001,20,73281.0,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,24,Thursday,0,Summer,No Holiday,0,No Promotion,,11.0,13.0,16.0,15.0,18.0,6.782329983125268,16.464285714285715,5.0220413649132265,0,0,0,24
2024-06-14,SKU001,8,29312.4,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,24,Friday,0,Summer,No Holiday,0,No Promotion,,20.0,23.0,14.0,17.0,19.0,6.429100507328639,16.642857142857142,5.056820005836534,0,0,0,24
2024-06-15,SKU001,19,69616.95,3664.05,1,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,24,Saturday,1,Summer,No Holiday,0,Seasonal Promotion,,8.0,26.0,20.0,13.0,16.857142857142858,7.3127416524987705,16.321428571428573,5.3128326226402525,1,0,1,24
2024-06-16,SKU001,20,73281.0,3664.05,1,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,24,Sunday,1,Summer,No Holiday,0,Seasonal Promotion,,19.0,25.0,14.0,28.0,15.857142857142858,6.256425268702335,16.535714285714285,5.2948762294990726,1,0,1,24
2024-06-17,SKU001,13,47632.65,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,25,Monday,0,Summer,No Holiday,0,No Promotion,,20.0,10.0,18.0,15.0,15.142857142857142,5.241773600241658,16.25,4.850544070285085,0,0,0,25
2024-06-18,SKU001,9,32976.45,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,25,Tuesday,0,Summer,No Holiday,0,No Promotion,,13.0,18.0,10.0,23.0,15.571428571428571,4.859943170351641,16.178571428571427,4.884242019578895,0,0,0,25
2024-06-19,SKU001,11,40304.55,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,25,Wednesday,0,Summer,No Holiday,0,No Promotion,,9.0,11.0,11.0,14.0,14.285714285714286,5.282495802626047,15.678571428571429,4.8766531588524975,0,0,0,25
2024-06-20,SKU001,13,47632.65,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,25,Thursday,0,Summer,No Holiday,0,No Promotion,,11.0,20.0,13.0,21.0,14.285714285714286,5.282495802626047,15.571428571428571,4.947341758580105,0,0,0,25
2024-06-21,SKU001,23,84273.15,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,25,Friday,0,Summer,No Holiday,0,No Promotion,,13.0,8.0,23.0,13.0,13.285714285714286,4.644505202002518,15.285714285714286,4.852316307185007,0,0,0,25
2024-06-22,SKU001,10,36640.5,3664.05,1,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,25,Saturday,1,Summer,No Holiday,0,Seasonal Promotion,,23.0,19.0,26.0,14.0,15.428571428571429,5.2235729425091995,15.642857142857142,5.042150376900755,1,0,1,25
2024-06-23,SKU001,21,76945.05,3664.05,1,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,25,Sunday,1,Summer,No Holiday,0,Seasonal Promotion,,10.0,20.0,25.0,15.0,14.142857142857142,5.304984179322032,15.5,5.146016078626405,1,0,1,25
2024-06-24,SKU001,17,62288.85,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,2024,6,Q2,26,Monday,0,Summer,No Holiday,0,No Promotion,,21.0,13.0,10.0,19.0,14.285714285714286,5.498917642417928,15.714285714285714,5.248330548371888,0,0,0,26
